facet	hue	bin_center	mean_density	error	n_seeds
star	6	4.929990e-03	0.000000e+00	0.000000e+00	100
star	6	4.985780e-03	0.000000e+00	0.000000e+00	100
star	6	5.042203e-03	0.000000e+00	0.000000e+00	100
star	6	5.099263e-03	0.000000e+00	0.000000e+00	100
star	6	5.156969e-03	0.000000e+00	0.000000e+00	100
star	6	5.215329e-03	0.000000e+00	0.000000e+00	100
star	6	5.274348e-03	0.000000e+00	0.000000e+00	100
star	6	5.334036e-03	0.000000e+00	0.000000e+00	100
star	6	5.394399e-03	0.000000e+00	0.000000e+00	100
star	6	5.455445e-03	0.000000e+00	0.000000e+00	100
star	6	5.517182e-03	0.000000e+00	0.000000e+00	100
star	6	5.579618e-03	0.000000e+00	0.000000e+00	100
star	6	5.642760e-03	0.000000e+00	0.000000e+00	100
star	6	5.706617e-03	0.000000e+00	0.000000e+00	100
star	6	5.771196e-03	0.000000e+00	0.000000e+00	100
star	6	5.836507e-03	0.000000e+00	0.000000e+00	100
star	6	5.902556e-03	0.000000e+00	0.000000e+00	100
star	6	5.969353e-03	0.000000e+00	0.000000e+00	100
star	6	6.036906e-03	0.000000e+00	0.000000e+00	100
star	6	6.105223e-03	0.000000e+00	0.000000e+00	100
star	6	6.174313e-03	0.000000e+00	0.000000e+00	100
star	6	6.244185e-03	0.000000e+00	0.000000e+00	100
star	6	6.314848e-03	0.000000e+00	0.000000e+00	100
star	6	6.386311e-03	0.000000e+00	0.000000e+00	100
star	6	6.458582e-03	0.000000e+00	0.000000e+00	100
star	6	6.531671e-03	0.000000e+00	0.000000e+00	100
star	6	6.605587e-03	0.000000e+00	0.000000e+00	100
star	6	6.680340e-03	0.000000e+00	0.000000e+00	100
star	6	6.755939e-03	0.000000e+00	0.000000e+00	100
star	6	6.832393e-03	0.000000e+00	0.000000e+00	100
star	6	6.909712e-03	0.000000e+00	0.000000e+00	100
star	6	6.987906e-03	0.000000e+00	0.000000e+00	100
star	6	7.066986e-03	0.000000e+00	0.000000e+00	100
star	6	7.146960e-03	0.000000e+00	0.000000e+00	100
star	6	7.227839e-03	0.000000e+00	0.000000e+00	100
star	6	7.309634e-03	0.000000e+00	0.000000e+00	100
star	6	7.392354e-03	0.000000e+00	0.000000e+00	100
star	6	7.476010e-03	0.000000e+00	0.000000e+00	100
star	6	7.560613e-03	0.000000e+00	0.000000e+00	100
star	6	7.646173e-03	0.000000e+00	0.000000e+00	100
star	6	7.732702e-03	0.000000e+00	0.000000e+00	100
star	6	7.820210e-03	0.000000e+00	0.000000e+00	100
star	6	7.908708e-03	0.000000e+00	0.000000e+00	100
star	6	7.998207e-03	0.000000e+00	0.000000e+00	100
star	6	8.088720e-03	0.000000e+00	0.000000e+00	100
star	6	8.180256e-03	0.000000e+00	0.000000e+00	100
star	6	8.272829e-03	0.000000e+00	0.000000e+00	100
star	6	8.366449e-03	0.000000e+00	0.000000e+00	100
star	6	8.461129e-03	0.000000e+00	0.000000e+00	100
star	6	8.556880e-03	0.000000e+00	0.000000e+00	100
star	6	8.653715e-03	0.000000e+00	0.000000e+00	100
star	6	8.751645e-03	0.000000e+00	0.000000e+00	100
star	6	8.850684e-03	0.000000e+00	0.000000e+00	100
star	6	8.950844e-03	0.000000e+00	0.000000e+00	100
star	6	9.052137e-03	0.000000e+00	0.000000e+00	100
star	6	9.154576e-03	0.000000e+00	0.000000e+00	100
star	6	9.258174e-03	0.000000e+00	0.000000e+00	100
star	6	9.362945e-03	0.000000e+00	0.000000e+00	100
star	6	9.468902e-03	0.000000e+00	0.000000e+00	100
star	6	9.576058e-03	0.000000e+00	0.000000e+00	100
star	6	9.684426e-03	0.000000e+00	0.000000e+00	100
star	6	9.794021e-03	0.000000e+00	0.000000e+00	100
star	6	9.904855e-03	0.000000e+00	0.000000e+00	100
star	6	1.001694e-02	0.000000e+00	0.000000e+00	100
star	6	1.013030e-02	0.000000e+00	0.000000e+00	100
star	6	1.024494e-02	0.000000e+00	0.000000e+00	100
star	6	1.036088e-02	0.000000e+00	0.000000e+00	100
star	6	1.047813e-02	0.000000e+00	0.000000e+00	100
star	6	1.059671e-02	0.000000e+00	0.000000e+00	100
star	6	1.071663e-02	0.000000e+00	0.000000e+00	100
star	6	1.083790e-02	0.000000e+00	0.000000e+00	100
star	6	1.096055e-02	0.000000e+00	0.000000e+00	100
star	6	1.108459e-02	0.000000e+00	0.000000e+00	100
star	6	1.121003e-02	0.000000e+00	0.000000e+00	100
star	6	1.133688e-02	0.000000e+00	0.000000e+00	100
star	6	1.146518e-02	0.000000e+00	0.000000e+00	100
star	6	1.159493e-02	0.000000e+00	0.000000e+00	100
star	6	1.172614e-02	0.000000e+00	0.000000e+00	100
star	6	1.185884e-02	0.000000e+00	0.000000e+00	100
star	6	1.199304e-02	0.000000e+00	0.000000e+00	100
star	6	1.212876e-02	0.000000e+00	0.000000e+00	100
star	6	1.226602e-02	0.000000e+00	0.000000e+00	100
star	6	1.240483e-02	0.000000e+00	0.000000e+00	100
star	6	1.254521e-02	0.000000e+00	0.000000e+00	100
star	6	1.268718e-02	0.000000e+00	0.000000e+00	100
star	6	1.283075e-02	0.000000e+00	0.000000e+00	100
star	6	1.297595e-02	0.000000e+00	0.000000e+00	100
star	6	1.312280e-02	0.000000e+00	0.000000e+00	100
star	6	1.327130e-02	0.000000e+00	0.000000e+00	100
star	6	1.342149e-02	0.000000e+00	0.000000e+00	100
star	6	1.357337e-02	0.000000e+00	0.000000e+00	100
star	6	1.372698e-02	0.000000e+00	0.000000e+00	100
star	6	1.388232e-02	0.000000e+00	0.000000e+00	100
star	6	1.403942e-02	0.000000e+00	0.000000e+00	100
star	6	1.419830e-02	0.000000e+00	0.000000e+00	100
star	6	1.435898e-02	0.000000e+00	0.000000e+00	100
star	6	1.452147e-02	0.000000e+00	0.000000e+00	100
star	6	1.468580e-02	0.000000e+00	0.000000e+00	100
star	6	1.485200e-02	0.000000e+00	0.000000e+00	100
star	6	1.502007e-02	0.000000e+00	0.000000e+00	100
star	6	1.519005e-02	0.000000e+00	0.000000e+00	100
star	6	1.536195e-02	0.000000e+00	0.000000e+00	100
star	6	1.553579e-02	0.000000e+00	0.000000e+00	100
star	6	1.571160e-02	0.000000e+00	0.000000e+00	100
star	6	1.588941e-02	0.000000e+00	0.000000e+00	100
star	6	1.606922e-02	0.000000e+00	0.000000e+00	100
star	6	1.625107e-02	0.000000e+00	0.000000e+00	100
star	6	1.643497e-02	0.000000e+00	0.000000e+00	100
star	6	1.662096e-02	0.000000e+00	0.000000e+00	100
star	6	1.680906e-02	0.000000e+00	0.000000e+00	100
star	6	1.699928e-02	0.000000e+00	0.000000e+00	100
star	6	1.719165e-02	0.000000e+00	0.000000e+00	100
star	6	1.738620e-02	0.000000e+00	0.000000e+00	100
star	6	1.758295e-02	0.000000e+00	0.000000e+00	100
star	6	1.778193e-02	0.000000e+00	0.000000e+00	100
star	6	1.798316e-02	0.000000e+00	0.000000e+00	100
star	6	1.818667e-02	0.000000e+00	0.000000e+00	100
star	6	1.839248e-02	0.000000e+00	0.000000e+00	100
star	6	1.860062e-02	0.000000e+00	0.000000e+00	100
star	6	1.881112e-02	0.000000e+00	0.000000e+00	100
star	6	1.902400e-02	0.000000e+00	0.000000e+00	100
star	6	1.923928e-02	0.000000e+00	0.000000e+00	100
star	6	1.945701e-02	0.000000e+00	0.000000e+00	100
star	6	1.967719e-02	0.000000e+00	0.000000e+00	100
star	6	1.989987e-02	0.000000e+00	0.000000e+00	100
star	6	2.012507e-02	0.000000e+00	0.000000e+00	100
star	6	2.035282e-02	0.000000e+00	0.000000e+00	100
star	6	2.058314e-02	0.000000e+00	0.000000e+00	100
star	6	2.081607e-02	0.000000e+00	0.000000e+00	100
star	6	2.105164e-02	0.000000e+00	0.000000e+00	100
star	6	2.128987e-02	0.000000e+00	0.000000e+00	100
star	6	2.153080e-02	0.000000e+00	0.000000e+00	100
star	6	2.177446e-02	0.000000e+00	0.000000e+00	100
star	6	2.202087e-02	0.000000e+00	0.000000e+00	100
star	6	2.227007e-02	0.000000e+00	0.000000e+00	100
star	6	2.252209e-02	0.000000e+00	0.000000e+00	100
star	6	2.277696e-02	0.000000e+00	0.000000e+00	100
star	6	2.303472e-02	0.000000e+00	0.000000e+00	100
star	6	2.329540e-02	0.000000e+00	0.000000e+00	100
star	6	2.355902e-02	0.000000e+00	0.000000e+00	100
star	6	2.382563e-02	0.000000e+00	0.000000e+00	100
star	6	2.409525e-02	0.000000e+00	0.000000e+00	100
star	6	2.436793e-02	0.000000e+00	0.000000e+00	100
star	6	2.464369e-02	0.000000e+00	0.000000e+00	100
star	6	2.492257e-02	0.000000e+00	0.000000e+00	100
star	6	2.520461e-02	0.000000e+00	0.000000e+00	100
star	6	2.548984e-02	0.000000e+00	0.000000e+00	100
star	6	2.577830e-02	0.000000e+00	0.000000e+00	100
star	6	2.607002e-02	0.000000e+00	0.000000e+00	100
star	6	2.636505e-02	0.000000e+00	0.000000e+00	100
star	6	2.666341e-02	0.000000e+00	0.000000e+00	100
star	6	2.696515e-02	0.000000e+00	0.000000e+00	100
star	6	2.727030e-02	0.000000e+00	0.000000e+00	100
star	6	2.757891e-02	0.000000e+00	0.000000e+00	100
star	6	2.789101e-02	0.000000e+00	0.000000e+00	100
star	6	2.820664e-02	0.000000e+00	0.000000e+00	100
star	6	2.852584e-02	0.000000e+00	0.000000e+00	100
star	7	1.813590e-08	2.756900e+07	4.745516e+03	100
star	7	5.440770e-08	0.000000e+00	0.000000e+00	100
star	7	9.067949e-08	0.000000e+00	0.000000e+00	100
star	7	1.269513e-07	0.000000e+00	0.000000e+00	100
star	7	1.632231e-07	0.000000e+00	0.000000e+00	100
star	7	1.994949e-07	0.000000e+00	0.000000e+00	100
star	7	2.357667e-07	0.000000e+00	0.000000e+00	100
star	7	2.720385e-07	0.000000e+00	0.000000e+00	100
star	7	3.083103e-07	0.000000e+00	0.000000e+00	100
star	7	3.445821e-07	0.000000e+00	0.000000e+00	100
star	7	3.808539e-07	0.000000e+00	0.000000e+00	100
star	7	4.171257e-07	0.000000e+00	0.000000e+00	100
star	7	4.533975e-07	0.000000e+00	0.000000e+00	100
star	7	4.896693e-07	0.000000e+00	0.000000e+00	100
star	7	5.259411e-07	0.000000e+00	0.000000e+00	100
star	7	5.622129e-07	0.000000e+00	0.000000e+00	100
star	7	5.984847e-07	0.000000e+00	0.000000e+00	100
star	7	6.347564e-07	0.000000e+00	0.000000e+00	100
star	7	6.710282e-07	0.000000e+00	0.000000e+00	100
star	7	7.073000e-07	0.000000e+00	0.000000e+00	100
star	7	7.435718e-07	0.000000e+00	0.000000e+00	100
star	7	7.798436e-07	0.000000e+00	0.000000e+00	100
star	7	8.161154e-07	0.000000e+00	0.000000e+00	100
star	7	8.523872e-07	0.000000e+00	0.000000e+00	100
star	7	8.886590e-07	0.000000e+00	0.000000e+00	100
star	7	9.249308e-07	0.000000e+00	0.000000e+00	100
star	7	9.612026e-07	0.000000e+00	0.000000e+00	100
star	7	9.974744e-07	0.000000e+00	0.000000e+00	100
star	7	1.033746e-06	0.000000e+00	0.000000e+00	100
star	7	1.070018e-06	0.000000e+00	0.000000e+00	100
star	7	1.106290e-06	0.000000e+00	0.000000e+00	100
star	7	1.142562e-06	0.000000e+00	0.000000e+00	100
star	7	1.178833e-06	0.000000e+00	0.000000e+00	100
star	7	1.215105e-06	0.000000e+00	0.000000e+00	100
star	7	1.251377e-06	0.000000e+00	0.000000e+00	100
star	7	1.287649e-06	0.000000e+00	0.000000e+00	100
star	7	1.323921e-06	0.000000e+00	0.000000e+00	100
star	7	1.360192e-06	0.000000e+00	0.000000e+00	100
star	7	1.396464e-06	0.000000e+00	0.000000e+00	100
star	7	1.432736e-06	0.000000e+00	0.000000e+00	100
star	7	1.469008e-06	0.000000e+00	0.000000e+00	100
star	7	1.505280e-06	0.000000e+00	0.000000e+00	100
star	7	1.541551e-06	0.000000e+00	0.000000e+00	100
star	7	1.577823e-06	0.000000e+00	0.000000e+00	100
star	7	1.614095e-06	0.000000e+00	0.000000e+00	100
star	7	1.650367e-06	0.000000e+00	0.000000e+00	100
star	7	1.686639e-06	0.000000e+00	0.000000e+00	100
star	7	1.722910e-06	0.000000e+00	0.000000e+00	100
star	7	1.759182e-06	0.000000e+00	0.000000e+00	100
star	7	1.795454e-06	0.000000e+00	0.000000e+00	100
star	7	1.831726e-06	0.000000e+00	0.000000e+00	100
star	7	1.867998e-06	0.000000e+00	0.000000e+00	100
star	7	1.904269e-06	0.000000e+00	0.000000e+00	100
star	7	1.940541e-06	0.000000e+00	0.000000e+00	100
star	7	1.976813e-06	0.000000e+00	0.000000e+00	100
star	7	2.013085e-06	0.000000e+00	0.000000e+00	100
star	7	2.049357e-06	0.000000e+00	0.000000e+00	100
star	7	2.085628e-06	0.000000e+00	0.000000e+00	100
star	7	2.121900e-06	0.000000e+00	0.000000e+00	100
star	7	2.158172e-06	0.000000e+00	0.000000e+00	100
star	7	2.194444e-06	0.000000e+00	0.000000e+00	100
star	7	2.230716e-06	0.000000e+00	0.000000e+00	100
star	7	2.266987e-06	0.000000e+00	0.000000e+00	100
star	7	2.303259e-06	0.000000e+00	0.000000e+00	100
star	7	2.339531e-06	0.000000e+00	0.000000e+00	100
star	7	2.375803e-06	0.000000e+00	0.000000e+00	100
star	7	2.412075e-06	0.000000e+00	0.000000e+00	100
star	7	2.448346e-06	0.000000e+00	0.000000e+00	100
star	7	2.484618e-06	0.000000e+00	0.000000e+00	100
star	7	2.520890e-06	0.000000e+00	0.000000e+00	100
star	7	2.557162e-06	0.000000e+00	0.000000e+00	100
star	7	2.593433e-06	0.000000e+00	0.000000e+00	100
star	7	2.629705e-06	0.000000e+00	0.000000e+00	100
star	7	2.665977e-06	0.000000e+00	0.000000e+00	100
star	7	2.702249e-06	0.000000e+00	0.000000e+00	100
star	7	2.738521e-06	0.000000e+00	0.000000e+00	100
star	7	2.774792e-06	0.000000e+00	0.000000e+00	100
star	7	2.811064e-06	0.000000e+00	0.000000e+00	100
star	7	2.847336e-06	0.000000e+00	0.000000e+00	100
star	7	2.883608e-06	0.000000e+00	0.000000e+00	100
star	7	2.919880e-06	0.000000e+00	0.000000e+00	100
star	7	2.956151e-06	0.000000e+00	0.000000e+00	100
star	7	2.992423e-06	0.000000e+00	0.000000e+00	100
star	7	3.028695e-06	0.000000e+00	0.000000e+00	100
star	7	3.064967e-06	0.000000e+00	0.000000e+00	100
star	7	3.101239e-06	0.000000e+00	0.000000e+00	100
star	7	3.137510e-06	0.000000e+00	0.000000e+00	100
star	7	3.173782e-06	0.000000e+00	0.000000e+00	100
star	7	3.210054e-06	0.000000e+00	0.000000e+00	100
star	7	3.246326e-06	0.000000e+00	0.000000e+00	100
star	7	3.282598e-06	0.000000e+00	0.000000e+00	100
star	7	3.318869e-06	0.000000e+00	0.000000e+00	100
star	7	3.355141e-06	0.000000e+00	0.000000e+00	100
star	7	3.391413e-06	0.000000e+00	0.000000e+00	100
star	7	3.427685e-06	0.000000e+00	0.000000e+00	100
star	7	3.463957e-06	0.000000e+00	0.000000e+00	100
star	7	3.500228e-06	0.000000e+00	0.000000e+00	100
star	7	3.536500e-06	0.000000e+00	0.000000e+00	100
star	7	3.572772e-06	0.000000e+00	0.000000e+00	100
star	7	3.609044e-06	0.000000e+00	0.000000e+00	100
star	7	3.645316e-06	0.000000e+00	0.000000e+00	100
star	7	3.681587e-06	0.000000e+00	0.000000e+00	100
star	7	3.717859e-06	0.000000e+00	0.000000e+00	100
star	7	3.754131e-06	0.000000e+00	0.000000e+00	100
star	7	3.790403e-06	0.000000e+00	0.000000e+00	100
star	7	3.826675e-06	0.000000e+00	0.000000e+00	100
star	7	3.862946e-06	0.000000e+00	0.000000e+00	100
star	7	3.899218e-06	0.000000e+00	0.000000e+00	100
star	7	3.935490e-06	0.000000e+00	0.000000e+00	100
star	7	3.971762e-06	0.000000e+00	0.000000e+00	100
star	7	4.008034e-06	0.000000e+00	0.000000e+00	100
star	7	4.044305e-06	0.000000e+00	0.000000e+00	100
star	7	4.080577e-06	0.000000e+00	0.000000e+00	100
star	7	4.116849e-06	0.000000e+00	0.000000e+00	100
star	7	4.153121e-06	0.000000e+00	0.000000e+00	100
star	7	4.189393e-06	0.000000e+00	0.000000e+00	100
star	7	4.225664e-06	0.000000e+00	0.000000e+00	100
star	7	4.261936e-06	0.000000e+00	0.000000e+00	100
star	7	4.298208e-06	0.000000e+00	0.000000e+00	100
star	7	4.334480e-06	0.000000e+00	0.000000e+00	100
star	7	4.370752e-06	0.000000e+00	0.000000e+00	100
star	7	4.407023e-06	0.000000e+00	0.000000e+00	100
star	7	4.443295e-06	0.000000e+00	0.000000e+00	100
star	7	4.479567e-06	0.000000e+00	0.000000e+00	100
star	7	4.515839e-06	0.000000e+00	0.000000e+00	100
star	7	4.552111e-06	0.000000e+00	0.000000e+00	100
star	7	4.588382e-06	0.000000e+00	0.000000e+00	100
star	7	4.624654e-06	0.000000e+00	0.000000e+00	100
star	7	4.660926e-06	0.000000e+00	0.000000e+00	100
star	7	4.697198e-06	0.000000e+00	0.000000e+00	100
star	7	4.733470e-06	0.000000e+00	0.000000e+00	100
star	7	4.769741e-06	0.000000e+00	0.000000e+00	100
star	7	4.806013e-06	0.000000e+00	0.000000e+00	100
star	7	4.842285e-06	0.000000e+00	0.000000e+00	100
star	7	4.878557e-06	0.000000e+00	0.000000e+00	100
star	7	4.914828e-06	0.000000e+00	0.000000e+00	100
star	7	4.951100e-06	0.000000e+00	0.000000e+00	100
star	7	4.987372e-06	0.000000e+00	0.000000e+00	100
star	7	5.023644e-06	0.000000e+00	0.000000e+00	100
star	7	5.059916e-06	0.000000e+00	0.000000e+00	100
star	7	5.096187e-06	0.000000e+00	0.000000e+00	100
star	7	5.132459e-06	0.000000e+00	0.000000e+00	100
star	7	5.168731e-06	0.000000e+00	0.000000e+00	100
star	7	5.205003e-06	0.000000e+00	0.000000e+00	100
star	7	5.241275e-06	0.000000e+00	0.000000e+00	100
star	7	5.277546e-06	0.000000e+00	0.000000e+00	100
star	7	5.313818e-06	0.000000e+00	0.000000e+00	100
star	7	5.350090e-06	0.000000e+00	0.000000e+00	100
star	7	5.386362e-06	0.000000e+00	0.000000e+00	100
star	7	5.422634e-06	0.000000e+00	0.000000e+00	100
star	7	5.458905e-06	0.000000e+00	0.000000e+00	100
star	7	5.495177e-06	0.000000e+00	0.000000e+00	100
star	7	5.531449e-06	0.000000e+00	0.000000e+00	100
star	7	5.567721e-06	0.000000e+00	0.000000e+00	100
star	7	5.603993e-06	0.000000e+00	0.000000e+00	100
star	7	5.640264e-06	0.000000e+00	0.000000e+00	100
star	7	5.676536e-06	0.000000e+00	0.000000e+00	100
star	7	5.712808e-06	0.000000e+00	0.000000e+00	100
star	7	5.749080e-06	0.000000e+00	0.000000e+00	100
star	7	5.785352e-06	0.000000e+00	0.000000e+00	100
star	7	5.821623e-06	0.000000e+00	0.000000e+00	100
star	7	5.857895e-06	0.000000e+00	0.000000e+00	100
star	7	5.894167e-06	0.000000e+00	0.000000e+00	100
star	7	5.930439e-06	0.000000e+00	0.000000e+00	100
star	7	5.966711e-06	0.000000e+00	0.000000e+00	100
star	7	6.002982e-06	0.000000e+00	0.000000e+00	100
star	7	6.039254e-06	0.000000e+00	0.000000e+00	100
star	7	6.075526e-06	0.000000e+00	0.000000e+00	100
star	7	6.111798e-06	0.000000e+00	0.000000e+00	100
star	7	6.148070e-06	0.000000e+00	0.000000e+00	100
star	7	6.184341e-06	0.000000e+00	0.000000e+00	100
star	7	6.220613e-06	0.000000e+00	0.000000e+00	100
star	7	6.256885e-06	0.000000e+00	0.000000e+00	100
star	7	6.293157e-06	0.000000e+00	0.000000e+00	100
star	7	6.329429e-06	0.000000e+00	0.000000e+00	100
star	7	6.365700e-06	0.000000e+00	0.000000e+00	100
star	7	6.401972e-06	0.000000e+00	0.000000e+00	100
star	7	6.438244e-06	0.000000e+00	0.000000e+00	100
star	7	6.474516e-06	0.000000e+00	0.000000e+00	100
star	7	6.510788e-06	0.000000e+00	0.000000e+00	100
star	7	6.547059e-06	0.000000e+00	0.000000e+00	100
star	7	6.583331e-06	0.000000e+00	0.000000e+00	100
star	7	6.619603e-06	0.000000e+00	0.000000e+00	100
star	7	6.655875e-06	0.000000e+00	0.000000e+00	100
star	7	6.692147e-06	0.000000e+00	0.000000e+00	100
star	7	6.728418e-06	0.000000e+00	0.000000e+00	100
star	7	6.764690e-06	0.000000e+00	0.000000e+00	100
star	7	6.800962e-06	0.000000e+00	0.000000e+00	100
star	7	6.837234e-06	0.000000e+00	0.000000e+00	100
star	7	6.873506e-06	0.000000e+00	0.000000e+00	100
star	7	6.909777e-06	0.000000e+00	0.000000e+00	100
star	7	6.946049e-06	0.000000e+00	0.000000e+00	100
star	7	6.982321e-06	0.000000e+00	0.000000e+00	100
star	7	7.018593e-06	0.000000e+00	0.000000e+00	100
star	7	7.054865e-06	0.000000e+00	0.000000e+00	100
star	7	7.091136e-06	0.000000e+00	0.000000e+00	100
star	7	7.127408e-06	0.000000e+00	0.000000e+00	100
star	7	7.163680e-06	0.000000e+00	0.000000e+00	100
star	7	7.199952e-06	0.000000e+00	0.000000e+00	100
star	7	7.236224e-06	0.000000e+00	0.000000e+00	100
star	7	7.272495e-06	0.000000e+00	0.000000e+00	100
star	7	7.308767e-06	0.000000e+00	0.000000e+00	100
star	7	7.345039e-06	0.000000e+00	0.000000e+00	100
star	7	7.381311e-06	0.000000e+00	0.000000e+00	100
star	7	7.417582e-06	0.000000e+00	0.000000e+00	100
star	7	7.453854e-06	0.000000e+00	0.000000e+00	100
star	7	7.490126e-06	0.000000e+00	0.000000e+00	100
star	7	7.526398e-06	0.000000e+00	0.000000e+00	100
star	7	7.562670e-06	0.000000e+00	0.000000e+00	100
star	7	7.598941e-06	0.000000e+00	0.000000e+00	100
star	7	7.635213e-06	0.000000e+00	0.000000e+00	100
star	7	7.671485e-06	0.000000e+00	0.000000e+00	100
star	7	7.707757e-06	0.000000e+00	0.000000e+00	100
star	7	7.744029e-06	0.000000e+00	0.000000e+00	100
star	7	7.780300e-06	0.000000e+00	0.000000e+00	100
star	7	7.816572e-06	0.000000e+00	0.000000e+00	100
star	7	7.852844e-06	0.000000e+00	0.000000e+00	100
star	7	7.889116e-06	0.000000e+00	0.000000e+00	100
star	7	7.925388e-06	0.000000e+00	0.000000e+00	100
star	7	7.961659e-06	0.000000e+00	0.000000e+00	100
star	7	7.997931e-06	0.000000e+00	0.000000e+00	100
star	7	8.034203e-06	0.000000e+00	0.000000e+00	100
star	7	8.070475e-06	0.000000e+00	0.000000e+00	100
star	7	8.106747e-06	0.000000e+00	0.000000e+00	100
star	7	8.143018e-06	0.000000e+00	0.000000e+00	100
star	7	8.179290e-06	0.000000e+00	0.000000e+00	100
star	7	8.215562e-06	0.000000e+00	0.000000e+00	100
star	7	8.251834e-06	0.000000e+00	0.000000e+00	100
star	7	8.288106e-06	0.000000e+00	0.000000e+00	100
star	7	8.324377e-06	0.000000e+00	0.000000e+00	100
star	7	8.360649e-06	0.000000e+00	0.000000e+00	100
star	7	8.396921e-06	0.000000e+00	0.000000e+00	100
star	7	8.433193e-06	0.000000e+00	0.000000e+00	100
star	7	8.469465e-06	0.000000e+00	0.000000e+00	100
star	7	8.505736e-06	0.000000e+00	0.000000e+00	100
star	7	8.542008e-06	0.000000e+00	0.000000e+00	100
star	7	8.578280e-06	0.000000e+00	0.000000e+00	100
star	7	8.614552e-06	0.000000e+00	0.000000e+00	100
star	7	8.650824e-06	0.000000e+00	0.000000e+00	100
star	7	8.687095e-06	0.000000e+00	0.000000e+00	100
star	7	8.723367e-06	0.000000e+00	0.000000e+00	100
star	7	8.759639e-06	0.000000e+00	0.000000e+00	100
star	7	8.795911e-06	0.000000e+00	0.000000e+00	100
star	7	8.832183e-06	0.000000e+00	0.000000e+00	100
star	7	8.868454e-06	0.000000e+00	0.000000e+00	100
star	7	8.904726e-06	0.000000e+00	0.000000e+00	100
star	7	8.940998e-06	0.000000e+00	0.000000e+00	100
star	7	8.977270e-06	0.000000e+00	0.000000e+00	100
star	7	9.013542e-06	0.000000e+00	0.000000e+00	100
star	7	9.049813e-06	0.000000e+00	0.000000e+00	100
star	7	9.086085e-06	0.000000e+00	0.000000e+00	100
star	7	9.122357e-06	0.000000e+00	0.000000e+00	100
star	7	9.158629e-06	0.000000e+00	0.000000e+00	100
star	7	9.194901e-06	0.000000e+00	0.000000e+00	100
star	7	9.231172e-06	0.000000e+00	0.000000e+00	100
star	7	9.267444e-06	0.000000e+00	0.000000e+00	100
star	7	9.303716e-06	0.000000e+00	0.000000e+00	100
star	7	9.339988e-06	0.000000e+00	0.000000e+00	100
star	7	9.376260e-06	0.000000e+00	0.000000e+00	100
star	7	9.412531e-06	0.000000e+00	0.000000e+00	100
star	7	9.448803e-06	0.000000e+00	0.000000e+00	100
star	7	9.485075e-06	0.000000e+00	0.000000e+00	100
star	7	9.521347e-06	0.000000e+00	0.000000e+00	100
star	7	9.557619e-06	0.000000e+00	0.000000e+00	100
star	7	9.593890e-06	0.000000e+00	0.000000e+00	100
star	7	9.630162e-06	0.000000e+00	0.000000e+00	100
star	7	9.666434e-06	0.000000e+00	0.000000e+00	100
star	7	9.702706e-06	0.000000e+00	0.000000e+00	100
star	7	9.738978e-06	0.000000e+00	0.000000e+00	100
star	7	9.775249e-06	0.000000e+00	0.000000e+00	100
star	7	9.811521e-06	0.000000e+00	0.000000e+00	100
star	7	9.847793e-06	0.000000e+00	0.000000e+00	100
star	7	9.884065e-06	0.000000e+00	0.000000e+00	100
star	7	9.920336e-06	0.000000e+00	0.000000e+00	100
star	7	9.956608e-06	0.000000e+00	0.000000e+00	100
star	7	9.992880e-06	0.000000e+00	0.000000e+00	100
star	7	1.002915e-05	0.000000e+00	0.000000e+00	100
star	7	1.006542e-05	0.000000e+00	0.000000e+00	100
star	7	1.010170e-05	0.000000e+00	0.000000e+00	100
star	7	1.013797e-05	0.000000e+00	0.000000e+00	100
star	7	1.017424e-05	0.000000e+00	0.000000e+00	100
star	7	1.021051e-05	0.000000e+00	0.000000e+00	100
star	7	1.024678e-05	0.000000e+00	0.000000e+00	100
star	7	1.028305e-05	0.000000e+00	0.000000e+00	100
star	7	1.031933e-05	0.000000e+00	0.000000e+00	100
star	7	1.035560e-05	0.000000e+00	0.000000e+00	100
star	7	1.039187e-05	0.000000e+00	0.000000e+00	100
star	7	1.042814e-05	0.000000e+00	0.000000e+00	100
star	7	1.046441e-05	0.000000e+00	0.000000e+00	100
star	7	1.050069e-05	0.000000e+00	0.000000e+00	100
star	7	1.053696e-05	0.000000e+00	0.000000e+00	100
star	7	1.057323e-05	0.000000e+00	0.000000e+00	100
star	7	1.060950e-05	0.000000e+00	0.000000e+00	100
star	7	1.064577e-05	0.000000e+00	0.000000e+00	100
star	7	1.068204e-05	0.000000e+00	0.000000e+00	100
star	7	1.071832e-05	0.000000e+00	0.000000e+00	100
star	7	1.075459e-05	0.000000e+00	0.000000e+00	100
star	7	1.079086e-05	0.000000e+00	0.000000e+00	100
star	7	1.082713e-05	0.000000e+00	0.000000e+00	100
star	7	1.086340e-05	0.000000e+00	0.000000e+00	100
star	7	1.094294e-05	1.856429e+02	1.397805e+03	100
star	7	1.106677e-05	0.000000e+00	0.000000e+00	100
star	7	1.119201e-05	0.000000e+00	0.000000e+00	100
star	7	1.131867e-05	0.000000e+00	0.000000e+00	100
star	7	1.144676e-05	0.000000e+00	0.000000e+00	100
star	7	1.157629e-05	0.000000e+00	0.000000e+00	100
star	7	1.170730e-05	0.000000e+00	0.000000e+00	100
star	7	1.183978e-05	0.000000e+00	0.000000e+00	100
