facet,hue,bin_center,mean_density,error,n_seeds,original_n_seeds
cross,5,0.008950844,0.0,0.0,0,100
cross,5,0.009052137,0.0,0.0,0,100
cross,5,0.009154576,0.0,0.0,0,100
cross,5,0.009258174,0.0,0.0,0,100
cross,5,0.009362945,0.0,0.0,0,100
cross,5,0.009468902,0.0,0.0,0,100
cross,5,0.009576058,0.0,0.0,0,100
cross,5,0.009684426,0.0,0.0,0,100
cross,5,0.009794021,0.0,0.0,0,100
cross,5,0.009904855,0.0,0.0,0,100
cross,5,0.01001694,0.0,0.0,0,100
cross,5,0.0101303,0.0,0.0,0,100
cross,5,0.01024494,0.0,0.0,0,100
cross,5,0.01036088,0.0,0.0,0,100
cross,5,0.01047813,0.0,0.0,0,100
cross,5,0.01059671,0.0,0.0,0,100
cross,5,0.01071663,0.0,0.0,0,100
cross,5,0.0108379,0.0,0.0,0,100
cross,5,0.01096055,0.0,0.0,0,100
cross,5,0.01108459,0.0,0.0,0,100
cross,5,0.01121003,0.0,0.0,0,100
cross,5,0.01133688,0.0,0.0,0,100
cross,5,0.01146518,0.0,0.0,0,100
cross,5,0.01159493,0.0,0.0,0,100
cross,5,0.01172614,0.0,0.0,0,100
cross,5,0.01185884,0.0,0.0,0,100
cross,5,0.01199304,0.0,0.0,0,100
cross,5,0.01212876,0.0,0.0,0,100
cross,5,0.01226602,0.0,0.0,0,100
cross,5,0.01240483,0.0,0.0,0,100
cross,5,0.01254521,0.0,0.0,0,100
cross,5,0.01268718,0.0,0.0,0,100
cross,5,0.01283075,0.0,0.0,0,100
cross,5,0.01297595,0.0,0.0,0,100
cross,5,0.0131228,0.0,0.0,0,100
cross,5,0.0132713,0.0,0.0,0,100
cross,5,0.01342149,0.0,0.0,0,100
cross,5,0.01357337,0.0,0.0,0,100
cross,5,0.01372698,0.0,0.0,0,100
cross,5,0.01388232,0.0,0.0,0,100
cross,5,0.01403942,0.0,0.0,0,100
cross,5,0.0141983,0.0,0.0,0,100
cross,5,0.01435898,0.0,0.0,0,100
cross,5,0.01452147,0.0,0.0,0,100
cross,5,0.0146858,0.0,0.0,0,100
cross,5,0.014852,0.0,0.0,0,100
cross,5,0.01502007,0.0,0.0,0,100
cross,5,0.01519005,0.0,0.0,0,100
cross,5,0.01536195,0.0,0.0,0,100
cross,5,0.01553579,0.0,0.0,0,100
cross,5,0.0157116,0.0,0.0,0,100
cross,5,0.01588941,0.0,0.0,0,100
cross,5,0.01606922,0.0,0.0,0,100
cross,5,0.01625107,0.0,0.0,0,100
cross,5,0.01643497,0.0,0.0,0,100
cross,5,0.01662096,0.0,0.0,0,100
cross,5,0.01680906,0.0,0.0,0,100
cross,5,0.01699928,0.0,0.0,0,100
cross,5,0.01719165,0.0,0.0,0,100
cross,5,0.0173862,0.0,0.0,0,100
cross,5,0.01758295,0.0,0.0,0,100
cross,5,0.01778193,0.0,0.0,0,100
cross,5,0.01798316,0.0,0.0,0,100
cross,5,0.01818667,0.0,0.0,0,100
cross,5,0.01839248,0.0,0.0,0,100
cross,5,0.01860062,0.0,0.0,0,100
cross,5,0.01881112,0.0,0.0,0,100
cross,5,0.019024,0.0,0.0,0,100
cross,5,0.01923928,0.0,0.0,0,100
cross,5,0.01945701,0.0,0.0,0,100
cross,5,0.01967719,0.0,0.0,0,100
cross,5,0.01989987,0.0,0.0,0,100
cross,5,0.02012507,0.0,0.0,0,100
cross,5,0.02035282,0.0,0.0,0,100
cross,5,0.02058314,0.0,0.0,0,100
cross,5,0.02081607,0.0,0.0,0,100
cross,5,0.02105164,0.0,0.0,0,100
cross,5,0.02128987,0.0,0.0,0,100
cross,5,0.0215308,0.0,0.0,0,100
cross,5,0.02177446,0.0,0.0,0,100
cross,5,0.02202087,0.0,0.0,0,100
cross,5,0.02227007,0.0,0.0,0,100
cross,5,0.02252209,0.0,0.0,0,100
cross,5,0.02277696,0.0,0.0,0,100
cross,5,0.02303472,0.0,0.0,0,100
cross,5,0.0232954,0.0,0.0,0,100
cross,5,0.02355902,0.0,0.0,0,100
cross,5,0.02382563,0.0,0.0,0,100
cross,5,0.02409525,0.0,0.0,0,100
cross,5,0.02436793,0.0,0.0,0,100
cross,5,0.02464369,0.0,0.0,0,100
cross,5,0.02492257,0.0,0.0,0,100
cross,5,0.02520461,0.0,0.0,0,100
cross,5,0.02548984,0.0,0.0,0,100
cross,5,0.0257783,0.0,0.0,0,100
cross,5,0.02607002,0.0,0.0,0,100
cross,5,0.02636505,0.0,0.0,0,100
cross,5,0.02666341,0.0,0.0,0,100
cross,5,0.02696515,0.0,0.0,0,100
cross,5,0.0272703,0.0,0.0,0,100
cross,5,0.02757891,0.0,0.0,0,100
cross,5,0.02789101,0.0,0.0,0,100
cross,5,0.02820664,0.0,0.0,0,100
cross,5,0.02852584,0.0,0.0,0,100
cross,6,1.81359e-08,27564640.0,9200.394,1,100
cross,6,5.44077e-08,0.0,0.0,0,100
cross,6,9.067949e-08,0.0,0.0,0,100
cross,6,1.269513e-07,0.0,0.0,0,100
cross,6,1.632231e-07,0.0,0.0,0,100
cross,6,1.994949e-07,0.0,0.0,0,100
cross,6,2.357667e-07,0.0,0.0,0,100
cross,6,2.720385e-07,0.0,0.0,0,100
cross,6,3.083103e-07,0.0,0.0,0,100
cross,6,3.445821e-07,0.0,0.0,0,100
cross,6,3.808539e-07,0.0,0.0,0,100
cross,6,4.171257e-07,0.0,0.0,0,100
cross,6,4.533975e-07,0.0,0.0,0,100
cross,6,4.896693e-07,0.0,0.0,0,100
cross,6,5.259411e-07,0.0,0.0,0,100
cross,6,5.622129e-07,0.0,0.0,0,100
cross,6,5.984847e-07,0.0,0.0,0,100
cross,6,6.347564e-07,0.0,0.0,0,100
cross,6,6.710282e-07,0.0,0.0,0,100
cross,6,7.073e-07,0.0,0.0,0,100
cross,6,7.435718e-07,0.0,0.0,0,100
cross,6,7.798436e-07,0.0,0.0,0,100
cross,6,8.161154e-07,0.0,0.0,0,100
cross,6,8.523872e-07,0.0,0.0,0,100
cross,6,8.88659e-07,0.0,0.0,0,100
cross,6,9.249308e-07,0.0,0.0,0,100
cross,6,9.612026e-07,0.0,0.0,0,100
cross,6,9.974744e-07,0.0,0.0,0,100
cross,6,1.033746e-06,0.0,0.0,0,100
cross,6,1.070018e-06,0.0,0.0,0,100
cross,6,1.10629e-06,0.0,0.0,0,100
cross,6,1.142562e-06,0.0,0.0,0,100
cross,6,1.178833e-06,0.0,0.0,0,100
cross,6,1.215105e-06,0.0,0.0,0,100
cross,6,1.251377e-06,0.0,0.0,0,100
cross,6,1.287649e-06,0.0,0.0,0,100
cross,6,1.323921e-06,0.0,0.0,0,100
cross,6,1.360192e-06,0.0,0.0,0,100
cross,6,1.396464e-06,0.0,0.0,0,100
cross,6,1.432736e-06,0.0,0.0,0,100
cross,6,1.469008e-06,0.0,0.0,0,100
cross,6,1.50528e-06,0.0,0.0,0,100
cross,6,1.541551e-06,0.0,0.0,0,100
cross,6,1.577823e-06,0.0,0.0,0,100
cross,6,1.614095e-06,0.0,0.0,0,100
cross,6,1.650367e-06,0.0,0.0,0,100
cross,6,1.686639e-06,0.0,0.0,0,100
cross,6,1.72291e-06,0.0,0.0,0,100
cross,6,1.759182e-06,0.0,0.0,0,100
cross,6,1.795454e-06,0.0,0.0,0,100
cross,6,1.831726e-06,0.0,0.0,0,100
cross,6,1.867998e-06,0.0,0.0,0,100
cross,6,1.904269e-06,0.0,0.0,0,100
cross,6,1.940541e-06,0.0,0.0,0,100
cross,6,1.976813e-06,0.0,0.0,0,100
cross,6,2.013085e-06,0.0,0.0,0,100
cross,6,2.049357e-06,0.0,0.0,0,100
cross,6,2.085628e-06,0.0,0.0,0,100
cross,6,2.1219e-06,0.0,0.0,0,100
cross,6,2.158172e-06,0.0,0.0,0,100
cross,6,2.194444e-06,0.0,0.0,0,100
cross,6,2.230716e-06,0.0,0.0,0,100
cross,6,2.266987e-06,0.0,0.0,0,100
cross,6,2.303259e-06,0.0,0.0,0,100
cross,6,2.339531e-06,0.0,0.0,0,100
cross,6,2.375803e-06,0.0,0.0,0,100
cross,6,2.412075e-06,0.0,0.0,0,100
cross,6,2.448346e-06,0.0,0.0,0,100
cross,6,2.484618e-06,0.0,0.0,0,100
cross,6,2.52089e-06,0.0,0.0,0,100
cross,6,2.557162e-06,0.0,0.0,0,100
cross,6,2.593433e-06,0.0,0.0,0,100
cross,6,2.629705e-06,0.0,0.0,0,100
cross,6,2.665977e-06,0.0,0.0,0,100
cross,6,2.702249e-06,0.0,0.0,0,100
cross,6,2.738521e-06,0.0,0.0,0,100
cross,6,2.774792e-06,0.0,0.0,0,100
cross,6,2.811064e-06,0.0,0.0,0,100
cross,6,2.847336e-06,0.0,0.0,0,100
cross,6,2.883608e-06,0.0,0.0,0,100
cross,6,2.91988e-06,0.0,0.0,0,100
cross,6,2.956151e-06,0.0,0.0,0,100
cross,6,2.992423e-06,0.0,0.0,0,100
cross,6,3.028695e-06,0.0,0.0,0,100
cross,6,3.064967e-06,0.0,0.0,0,100
cross,6,3.101239e-06,0.0,0.0,0,100
cross,6,3.13751e-06,0.0,0.0,0,100
cross,6,3.173782e-06,0.0,0.0,0,100
cross,6,3.210054e-06,0.0,0.0,0,100
cross,6,3.246326e-06,0.0,0.0,0,100
cross,6,3.282598e-06,0.0,0.0,0,100
cross,6,3.318869e-06,0.0,0.0,0,100
cross,6,3.355141e-06,0.0,0.0,0,100
cross,6,3.391413e-06,0.0,0.0,0,100
cross,6,3.427685e-06,0.0,0.0,0,100
cross,6,3.463957e-06,0.0,0.0,0,100
cross,6,3.500228e-06,0.0,0.0,0,100
cross,6,3.5365e-06,0.0,0.0,0,100
cross,6,3.572772e-06,0.0,0.0,0,100
cross,6,3.609044e-06,0.0,0.0,0,100
cross,6,3.645316e-06,0.0,0.0,0,100
cross,6,3.681587e-06,0.0,0.0,0,100
cross,6,3.717859e-06,0.0,0.0,0,100
cross,6,3.754131e-06,0.0,0.0,0,100
cross,6,3.790403e-06,0.0,0.0,0,100
cross,6,3.826675e-06,0.0,0.0,0,100
cross,6,3.862946e-06,0.0,0.0,0,100
cross,6,3.899218e-06,0.0,0.0,0,100
cross,6,3.93549e-06,0.0,0.0,0,100
cross,6,3.971762e-06,0.0,0.0,0,100
cross,6,4.008034e-06,0.0,0.0,0,100
cross,6,4.044305e-06,0.0,0.0,0,100
cross,6,4.080577e-06,0.0,0.0,0,100
cross,6,4.116849e-06,0.0,0.0,0,100
cross,6,4.153121e-06,0.0,0.0,0,100
cross,6,4.189393e-06,0.0,0.0,0,100
cross,6,4.225664e-06,0.0,0.0,0,100
cross,6,4.261936e-06,0.0,0.0,0,100
cross,6,4.298208e-06,0.0,0.0,0,100
cross,6,4.33448e-06,0.0,0.0,0,100
cross,6,4.370752e-06,0.0,0.0,0,100
cross,6,4.407023e-06,0.0,0.0,0,100
cross,6,4.443295e-06,0.0,0.0,0,100
cross,6,4.479567e-06,0.0,0.0,0,100
cross,6,4.515839e-06,0.0,0.0,0,100
cross,6,4.552111e-06,0.0,0.0,0,100
cross,6,4.588382e-06,0.0,0.0,0,100
cross,6,4.624654e-06,0.0,0.0,0,100
cross,6,4.660926e-06,0.0,0.0,0,100
cross,6,4.697198e-06,0.0,0.0,0,100
cross,6,4.73347e-06,0.0,0.0,0,100
cross,6,4.769741e-06,0.0,0.0,0,100
cross,6,4.806013e-06,0.0,0.0,0,100
cross,6,4.842285e-06,0.0,0.0,0,100
cross,6,4.878557e-06,0.0,0.0,0,100
cross,6,4.914828e-06,0.0,0.0,0,100
cross,6,4.9511e-06,0.0,0.0,0,100
cross,6,4.987372e-06,0.0,0.0,0,100
cross,6,5.023644e-06,0.0,0.0,0,100
cross,6,5.059916e-06,0.0,0.0,0,100
cross,6,5.096187e-06,0.0,0.0,0,100
cross,6,5.132459e-06,0.0,0.0,0,100
cross,6,5.168731e-06,0.0,0.0,0,100
cross,6,5.205003e-06,0.0,0.0,0,100
cross,6,5.241275e-06,0.0,0.0,0,100
cross,6,5.277546e-06,0.0,0.0,0,100
cross,6,5.313818e-06,0.0,0.0,0,100
cross,6,5.35009e-06,0.0,0.0,0,100
cross,6,5.386362e-06,0.0,0.0,0,100
cross,6,5.422634e-06,0.0,0.0,0,100
cross,6,5.458905e-06,0.0,0.0,0,100
cross,6,5.495177e-06,0.0,0.0,0,100
cross,6,5.531449e-06,0.0,0.0,0,100
cross,6,5.567721e-06,0.0,0.0,0,100
cross,6,5.603993e-06,0.0,0.0,0,100
cross,6,5.640264e-06,0.0,0.0,0,100
cross,6,5.676536e-06,0.0,0.0,0,100
cross,6,5.712808e-06,0.0,0.0,0,100
cross,6,5.74908e-06,0.0,0.0,0,100
cross,6,5.785352e-06,0.0,0.0,0,100
cross,6,5.821623e-06,0.0,0.0,0,100
cross,6,5.857895e-06,0.0,0.0,0,100
cross,6,5.894167e-06,0.0,0.0,0,100
cross,6,5.930439e-06,0.0,0.0,0,100
cross,6,5.966711e-06,0.0,0.0,0,100
cross,6,6.002982e-06,0.0,0.0,0,100
cross,6,6.039254e-06,0.0,0.0,0,100
cross,6,6.075526e-06,0.0,0.0,0,100
cross,6,6.111798e-06,0.0,0.0,0,100
cross,6,6.14807e-06,0.0,0.0,0,100
cross,6,6.184341e-06,0.0,0.0,0,100
cross,6,6.220613e-06,0.0,0.0,0,100
cross,6,6.256885e-06,0.0,0.0,0,100
cross,6,6.293157e-06,0.0,0.0,0,100
cross,6,6.329429e-06,0.0,0.0,0,100
cross,6,6.3657e-06,0.0,0.0,0,100
cross,6,6.401972e-06,0.0,0.0,0,100
cross,6,6.438244e-06,0.0,0.0,0,100
cross,6,6.474516e-06,0.0,0.0,0,100
cross,6,6.510788e-06,0.0,0.0,0,100
cross,6,6.547059e-06,0.0,0.0,0,100
cross,6,6.583331e-06,0.0,0.0,0,100
cross,6,6.619603e-06,0.0,0.0,0,100
cross,6,6.655875e-06,0.0,0.0,0,100
cross,6,6.692147e-06,0.0,0.0,0,100
cross,6,6.728418e-06,0.0,0.0,0,100
cross,6,6.76469e-06,0.0,0.0,0,100
cross,6,6.800962e-06,0.0,0.0,0,100
cross,6,6.837234e-06,0.0,0.0,0,100
cross,6,6.873506e-06,0.0,0.0,0,100
cross,6,6.909777e-06,0.0,0.0,0,100
cross,6,6.946049e-06,0.0,0.0,0,100
cross,6,6.982321e-06,0.0,0.0,0,100
cross,6,7.018593e-06,0.0,0.0,0,100
cross,6,7.054865e-06,0.0,0.0,0,100
cross,6,7.091136e-06,0.0,0.0,0,100
cross,6,7.127408e-06,0.0,0.0,0,100
cross,6,7.16368e-06,0.0,0.0,0,100
cross,6,7.199952e-06,0.0,0.0,0,100
cross,6,7.236224e-06,0.0,0.0,0,100
cross,6,7.272495e-06,0.0,0.0,0,100
cross,6,7.308767e-06,0.0,0.0,0,100
cross,6,7.345039e-06,0.0,0.0,0,100
cross,6,7.381311e-06,0.0,0.0,0,100
cross,6,7.417582e-06,0.0,0.0,0,100
cross,6,7.453854e-06,0.0,0.0,0,100
cross,6,7.490126e-06,0.0,0.0,0,100
cross,6,7.526398e-06,0.0,0.0,0,100
cross,6,7.56267e-06,0.0,0.0,0,100
cross,6,7.598941e-06,0.0,0.0,0,100
cross,6,7.635213e-06,0.0,0.0,0,100
cross,6,7.671485e-06,0.0,0.0,0,100
cross,6,7.707757e-06,0.0,0.0,0,100
cross,6,7.744029e-06,0.0,0.0,0,100
cross,6,7.7803e-06,0.0,0.0,0,100
cross,6,7.816572e-06,0.0,0.0,0,100
cross,6,7.852844e-06,0.0,0.0,0,100
cross,6,7.889116e-06,0.0,0.0,0,100
cross,6,7.925388e-06,0.0,0.0,0,100
cross,6,7.961659e-06,0.0,0.0,0,100
cross,6,7.997931e-06,0.0,0.0,0,100
cross,6,8.034203e-06,0.0,0.0,0,100
cross,6,8.070475e-06,0.0,0.0,0,100
cross,6,8.106747e-06,0.0,0.0,0,100
cross,6,8.143018e-06,0.0,0.0,0,100
cross,6,8.17929e-06,0.0,0.0,0,100
cross,6,8.215562e-06,0.0,0.0,0,100
cross,6,8.251834e-06,0.0,0.0,0,100
cross,6,8.288106e-06,0.0,0.0,0,100
cross,6,8.324377e-06,0.0,0.0,0,100
cross,6,8.360649e-06,0.0,0.0,0,100
cross,6,8.396921e-06,0.0,0.0,0,100
cross,6,8.433193e-06,0.0,0.0,0,100
cross,6,8.469465e-06,0.0,0.0,0,100
cross,6,8.505736e-06,0.0,0.0,0,100
cross,6,8.542008e-06,0.0,0.0,0,100
cross,6,8.57828e-06,0.0,0.0,0,100
cross,6,8.614552e-06,0.0,0.0,0,100
cross,6,8.650824e-06,0.0,0.0,0,100
cross,6,8.687095e-06,0.0,0.0,0,100
cross,6,8.723367e-06,0.0,0.0,0,100
cross,6,8.759639e-06,0.0,0.0,0,100
cross,6,8.795911e-06,0.0,0.0,0,100
cross,6,8.832183e-06,0.0,0.0,0,100
cross,6,8.868454e-06,0.0,0.0,0,100
cross,6,8.904726e-06,0.0,0.0,0,100
cross,6,8.940998e-06,0.0,0.0,0,100
cross,6,8.97727e-06,0.0,0.0,0,100
cross,6,9.013542e-06,0.0,0.0,0,100
cross,6,9.049813e-06,0.0,0.0,0,100
cross,6,9.086085e-06,0.0,0.0,0,100
cross,6,9.122357e-06,0.0,0.0,0,100
cross,6,9.158629e-06,0.0,0.0,0,100
cross,6,9.194901e-06,0.0,0.0,0,100
cross,6,9.231172e-06,0.0,0.0,0,100
cross,6,9.267444e-06,0.0,0.0,0,100
cross,6,9.303716e-06,0.0,0.0,0,100
cross,6,9.339988e-06,0.0,0.0,0,100
cross,6,9.37626e-06,0.0,0.0,0,100
cross,6,9.412531e-06,0.0,0.0,0,100
cross,6,9.448803e-06,0.0,0.0,0,100
cross,6,9.485075e-06,0.0,0.0,0,100
cross,6,9.521347e-06,0.0,0.0,0,100
cross,6,9.557619e-06,0.0,0.0,0,100
cross,6,9.59389e-06,0.0,0.0,0,100
cross,6,9.630162e-06,0.0,0.0,0,100
cross,6,9.666434e-06,0.0,0.0,0,100
cross,6,9.702706e-06,0.0,0.0,0,100
cross,6,9.738978e-06,0.0,0.0,0,100
cross,6,9.775249e-06,0.0,0.0,0,100
cross,6,9.811521e-06,0.0,0.0,0,100
cross,6,9.847793e-06,0.0,0.0,0,100
cross,6,9.884065e-06,0.0,0.0,0,100
cross,6,9.920336e-06,0.0,0.0,0,100
cross,6,9.956608e-06,0.0,0.0,0,100
cross,6,9.99288e-06,0.0,0.0,0,100
cross,6,1.002915e-05,0.0,0.0,0,100
cross,6,1.006542e-05,0.0,0.0,0,100
cross,6,1.01017e-05,0.0,0.0,0,100
cross,6,1.013797e-05,0.0,0.0,0,100
cross,6,1.017424e-05,0.0,0.0,0,100
cross,6,1.021051e-05,0.0,0.0,0,100
cross,6,1.024678e-05,0.0,0.0,0,100
cross,6,1.028305e-05,0.0,0.0,0,100
cross,6,1.031933e-05,0.0,0.0,0,100
cross,6,1.03556e-05,0.0,0.0,0,100
cross,6,1.039187e-05,0.0,0.0,0,100
cross,6,1.042814e-05,0.0,0.0,0,100
cross,6,1.046441e-05,0.0,0.0,0,100
cross,6,1.050069e-05,0.0,0.0,0,100
cross,6,1.053696e-05,0.0,0.0,0,100
cross,6,1.057323e-05,0.0,0.0,0,100
cross,6,1.06095e-05,0.0,0.0,0,100
cross,6,1.064577e-05,0.0,0.0,0,100
cross,6,1.068204e-05,0.0,0.0,0,100
cross,6,1.071832e-05,0.0,0.0,0,100
cross,6,1.075459e-05,0.0,0.0,0,100
cross,6,1.079086e-05,0.0,0.0,0,100
cross,6,1.082713e-05,0.0,0.0,0,100
cross,6,1.08634e-05,0.0,0.0,0,100
cross,6,1.094294e-05,0.0,0.0,0,100
cross,6,1.106677e-05,0.0,0.0,0,100
cross,6,1.119201e-05,0.0,0.0,0,100
cross,6,1.131867e-05,0.0,0.0,0,100
cross,6,1.144676e-05,0.0,0.0,0,100
cross,6,1.157629e-05,0.0,0.0,0,100
cross,6,1.17073e-05,0.0,0.0,0,100
cross,6,1.183978e-05,0.0,0.0,0,100
cross,6,1.197377e-05,0.0,0.0,0,100
cross,6,1.210927e-05,0.0,0.0,0,100
cross,6,1.224631e-05,0.0,0.0,0,100
cross,6,1.23849e-05,0.0,0.0,0,100
cross,6,1.252505e-05,0.0,0.0,0,100
cross,6,1.266679e-05,0.0,0.0,0,100
cross,6,1.281014e-05,0.0,0.0,0,100
cross,6,1.29551e-05,0.0,0.0,0,100
cross,6,1.310171e-05,0.0,0.0,0,100
cross,6,1.324998e-05,0.0,0.0,0,100
cross,6,1.339992e-05,0.0,0.0,0,100
cross,6,1.355156e-05,0.0,0.0,0,100
cross,6,1.370492e-05,0.0,0.0,0,100
cross,6,1.386001e-05,0.0,0.0,0,100
cross,6,1.401686e-05,0.0,0.0,0,100
cross,6,1.417548e-05,0.0,0.0,0,100
cross,6,1.43359e-05,0.0,0.0,0,100
cross,6,1.449814e-05,0.0,0.0,0,100
cross,6,1.466221e-05,0.0,0.0,0,100
cross,6,1.482813e-05,0.0,0.0,0,100
cross,6,1.499594e-05,0.0,0.0,0,100
cross,6,1.516564e-05,0.0,0.0,0,100
cross,6,1.533726e-05,0.0,0.0,0,100
cross,6,1.551083e-05,0.0,0.0,0,100
cross,6,1.568636e-05,0.0,0.0,0,100
cross,6,1.586387e-05,0.0,0.0,0,100
cross,6,1.60434e-05,0.0,0.0,0,100
cross,6,1.622495e-05,0.0,0.0,0,100
cross,6,1.640857e-05,0.0,0.0,0,100
cross,6,1.659425e-05,0.0,0.0,0,100
cross,6,1.678204e-05,0.0,0.0,0,100
cross,6,1.697196e-05,0.0,0.0,0,100
cross,6,1.716402e-05,0.0,0.0,0,100
cross,6,1.735826e-05,0.0,0.0,0,100
cross,6,1.75547e-05,0.0,0.0,0,100
cross,6,1.775336e-05,0.0,0.0,0,100
cross,6,1.795427e-05,0.0,0.0,0,100
cross,6,1.815745e-05,0.0,0.0,0,100
cross,6,1.836293e-05,0.0,0.0,0,100
cross,6,1.857073e-05,0.0,0.0,0,100
cross,6,1.878089e-05,0.0,0.0,0,100
cross,6,1.899343e-05,0.0,0.0,0,100
cross,6,1.920837e-05,0.0,0.0,0,100
cross,6,1.942574e-05,0.0,0.0,0,100
cross,6,1.964557e-05,0.0,0.0,0,100
cross,6,1.986789e-05,0.0,0.0,0,100
cross,6,2.009273e-05,0.0,0.0,0,100
cross,6,2.032011e-05,0.0,0.0,0,100
cross,6,2.055007e-05,0.0,0.0,0,100
cross,6,2.078262e-05,0.0,0.0,0,100
cross,6,2.101781e-05,0.0,0.0,0,100
cross,6,2.125566e-05,0.0,0.0,0,100
cross,6,2.14962e-05,0.0,0.0,0,100
cross,6,2.173947e-05,0.0,0.0,0,100
cross,6,2.198548e-05,0.0,0.0,0,100
cross,6,2.223428e-05,0.0,0.0,0,100
cross,6,2.24859e-05,0.0,0.0,0,100
cross,6,2.274036e-05,0.0,0.0,0,100
cross,6,2.299771e-05,0.0,0.0,0,100
cross,6,2.325796e-05,0.0,0.0,0,100
cross,6,2.352116e-05,0.0,0.0,0,100
cross,6,2.378734e-05,0.0,0.0,0,100
cross,6,2.405653e-05,0.0,0.0,0,100
cross,6,2.432877e-05,0.0,0.0,0,100
cross,6,2.460409e-05,0.0,0.0,0,100
cross,6,2.488253e-05,0.0,0.0,0,100
cross,6,2.516411e-05,0.0,0.0,0,100
cross,6,2.544888e-05,0.0,0.0,0,100
cross,6,2.573688e-05,0.0,0.0,0,100
cross,6,2.602813e-05,0.0,0.0,0,100
cross,6,2.632268e-05,0.0,0.0,0,100
cross,6,2.662056e-05,0.0,0.0,0,100
cross,6,2.692182e-05,0.0,0.0,0,100
cross,6,2.722648e-05,0.0,0.0,0,100
cross,6,2.753459e-05,0.0,0.0,0,100
cross,6,2.784619e-05,0.0,0.0,0,100
cross,6,2.816131e-05,0.0,0.0,0,100
cross,6,2.848e-05,0.0,0.0,0,100
cross,6,2.88023e-05,0.0,0.0,0,100
cross,6,2.912824e-05,0.0,0.0,0,100
cross,6,2.945788e-05,0.0,0.0,0,100
cross,6,2.979124e-05,0.0,0.0,0,100
cross,6,3.012837e-05,0.0,0.0,0,100
cross,6,3.046932e-05,0.0,0.0,0,100
cross,6,3.081413e-05,0.0,0.0,0,100
cross,6,3.116284e-05,0.0,0.0,0,100
cross,6,3.15155e-05,0.0,0.0,0,100
cross,6,3.187215e-05,0.0,0.0,0,100
cross,6,3.223283e-05,0.0,0.0,0,100
cross,6,3.25976e-05,0.0,0.0,0,100
cross,6,3.296649e-05,0.0,0.0,0,100
cross,6,3.333956e-05,0.0,0.0,0,100
cross,6,3.371685e-05,477.246,879.542,0,100
cross,6,3.409841e-05,0.0,0.0,0,100
cross,6,3.448429e-05,0.0,0.0,0,100
cross,6,3.487453e-05,0.0,0.0,0,100
cross,6,3.526919e-05,0.0,0.0,0,100
cross,6,3.566832e-05,0.0,0.0,0,100
cross,6,3.607196e-05,0.0,0.0,0,100
cross,6,3.648017e-05,0.0,0.0,0,100
cross,6,3.689301e-05,0.0,0.0,0,100
cross,6,3.731051e-05,0.0,0.0,0,100
cross,6,3.773274e-05,0.0,0.0,0,100
cross,6,3.815974e-05,0.0,0.0,0,100
cross,6,3.859158e-05,0.0,0.0,0,100
cross,6,3.902831e-05,0.0,0.0,0,100
cross,6,3.946997e-05,0.0,0.0,0,100
cross,6,3.991664e-05,0.0,0.0,0,100
cross,6,4.036836e-05,0.0,0.0,0,100
cross,6,4.082519e-05,0.0,0.0,0,100
cross,6,4.128719e-05,0.0,0.0,0,100
cross,6,4.175442e-05,0.0,0.0,0,100
cross,6,4.222694e-05,0.0,0.0,0,100
cross,6,4.27048e-05,0.0,0.0,0,100
cross,6,4.318808e-05,0.0,0.0,0,100
cross,6,4.367682e-05,0.0,0.0,0,100
cross,6,4.417109e-05,0.0,0.0,0,100
cross,6,4.467096e-05,0.0,0.0,0,100
cross,6,4.517648e-05,0.0,0.0,0,100
cross,6,4.568772e-05,0.0,0.0,0,100
cross,6,4.620475e-05,0.0,0.0,0,100
cross,6,4.672763e-05,0.0,0.0,0,100
cross,6,4.725643e-05,0.0,0.0,0,100
cross,6,4.779121e-05,0.0,0.0,0,100
cross,6,4.833205e-05,0.0,0.0,0,100
cross,6,4.8879e-05,0.0,0.0,0,100
cross,6,4.943214e-05,0.0,0.0,0,100
cross,6,4.999155e-05,0.0,0.0,0,100
cross,6,5.055728e-05,0.0,0.0,0,100
cross,6,5.112942e-05,0.0,0.0,0,100
cross,6,5.170803e-05,0.0,0.0,0,100
cross,6,5.229319e-05,0.0,0.0,0,100
cross,6,5.288497e-05,0.0,0.0,0,100
cross,6,5.348344e-05,0.0,0.0,0,100
cross,6,5.408869e-05,0.0,0.0,0,100
cross,6,5.470079e-05,0.0,0.0,0,100
cross,6,5.531982e-05,0.0,0.0,0,100
cross,6,5.594585e-05,0.0,0.0,0,100
cross,6,5.657897e-05,0.0,0.0,0,100
cross,6,5.721925e-05,0.0,0.0,0,100
cross,6,5.786678e-05,0.0,0.0,0,100
cross,6,5.852163e-05,0.0,0.0,0,100
cross,6,5.918389e-05,0.0,0.0,0,100
cross,6,5.985365e-05,0.0,0.0,0,100
cross,6,6.053099e-05,0.0,0.0,0,100
cross,6,6.1216e-05,0.0,0.0,0,100
cross,6,6.190875e-05,0.0,0.0,0,100
cross,6,6.260935e-05,0.0,0.0,0,100
cross,6,6.331787e-05,0.0,0.0,0,100
cross,6,6.403442e-05,0.0,0.0,0,100
cross,6,6.475907e-05,0.0,0.0,0,100
cross,6,6.549192e-05,0.0,0.0,0,100
cross,6,6.623306e-05,0.0,0.0,0,100
cross,6,6.69826e-05,0.0,0.0,0,100
cross,6,6.774061e-05,0.0,0.0,0,100
